,date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
6648,2022-10-19,Delaware,2006096.0,2957455.0,840269.0,71.76,206.01,698813.0,86.29,303.71,,45.0,46.0,0.678,344611.0,35.39
6649,2022-10-20,Delaware,,,,,,,,,,50.0,51.0,,,
6650,2022-10-21,Delaware,,,,,,,,,,55.0,56.0,,,
6651,2022-10-22,Delaware,,,,,,,,,,60.0,62.0,,,
6652,2022-10-23,Delaware,,,,,,,,,,65.0,67.0,,,
6653,2022-10-24,Delaware,,,,,,,,,,70.0,72.0,,,
6654,2022-10-25,Delaware,,,,,,,,,,74.0,76.0,,,
6655,2022-10-26,Delaware,2006652.0,2984255.0,840805.0,71.79,206.07,699089.0,86.35,306.47,,79.0,81.0,0.672,,
6656,2022-10-27,Delaware,,,,,,,,,,383.0,393.0,,,
6657,2022-10-28,Delaware,,,,,,,,,,686.0,704.0,,,
6658,2022-10-29,Delaware,,,,,,,,,,990.0,1017.0,,,
6659,2022-10-30,Delaware,,,,,,,,,,1293.0,1328.0,,,
6660,2022-10-31,Delaware,,,,,,,,,,1597.0,1640.0,,,
6661,2022-11-01,Delaware,,,,,,,,,,1900.0,1951.0,,,
6662,2022-11-02,Delaware,2022080.0,3095845.0,842461.0,71.95,207.66,700606.0,86.52,317.93,,2204.0,2263.0,0.653,,
6663,2022-11-03,Delaware,,,,,,,,,,1895.0,1946.0,,,
6664,2022-11-04,Delaware,,,,,,,,,,1585.0,1628.0,,,
6665,2022-11-05,Delaware,,,,,,,,,,1276.0,1310.0,,,
6666,2022-11-06,Delaware,,,,,,,,,,967.0,993.0,,,
6667,2022-11-07,Delaware,,,,,,,,,,657.0,675.0,,,
6668,2022-11-08,Delaware,,,,,,,,,,348.0,357.0,,,
6669,2022-11-09,Delaware,2022351.0,3038555.0,842953.0,71.97,207.68,700832.0,86.57,312.04,,39.0,40.0,0.666,,
8671,2021-01-12,Florida,633440.0,1676300.0,586741.0,0.19,2.95,41725.0,2.73,7.8,,,,0.378,,
8672,2021-01-13,Florida,705398.0,1680200.0,647330.0,0.25,3.28,52969.0,3.01,7.82,71958.0,71958.0,3350.0,0.42,,
8673,2021-01-14,Florida,774485.0,1970875.0,709002.0,,3.61,,3.3,9.18,69087.0,70522.0,3283.0,0.393,,
8674,2021-01-15,Florida,853081.0,2069175.0,776430.0,0.35,3.97,74776.0,3.62,9.63,78596.0,73214.0,3409.0,0.412,,
8675,2021-01-16,Florida,,,,,,,,,,75010.0,3492.0,,,
8676,2021-01-17,Florida,,,,,,,,,,76089.0,3543.0,,,
8677,2021-01-18,Florida,,,,,,,,,,76807.0,3576.0,,,
8678,2021-01-19,Florida,1174685.0,2069175.0,1068787.0,0.48,5.47,103173.0,4.98,9.63,,77321.0,3600.0,0.568,,
8679,2021-01-20,Florida,1239975.0,2545050.0,1125338.0,0.52,5.77,111763.0,5.24,11.85,65290.0,76368.0,3556.0,0.487,,
8680,2021-01-21,Florida,1239975.0,2546050.0,1125338.0,0.52,5.77,111763.0,5.24,11.85,0.0,66499.0,3096.0,0.487,,
8681,2021-01-22,Florida,1314377.0,2616250.0,1186719.0,0.58,6.12,124582.0,5.53,12.18,74402.0,65899.0,3068.0,0.502,,
8682,2021-01-23,Florida,1489003.0,2908275.0,1333116.0,0.71,6.93,152209.0,6.21,13.54,174626.0,79360.0,3695.0,0.512,,
8683,2021-01-24,Florida,,,,,,,,,,71859.0,3346.0,,,
8684,2021-01-25,Florida,1544794.0,2908275.0,1384407.0,0.73,7.19,156298.0,6.45,13.54,,64359.0,2997.0,0.531,,
8685,2021-01-26,Florida,1575490.0,3095350.0,1412466.0,0.74,7.34,158886.0,6.58,14.41,30696.0,57258.0,2666.0,0.509,,
8686,2021-01-27,Florida,1632491.0,3095850.0,1451507.0,0.82,7.6,176671.0,6.76,14.41,57001.0,56074.0,2611.0,0.527,,
8687,2021-01-28,Florida,1707251.0,3095850.0,1497903.0,0.95,7.95,204623.0,6.97,14.41,74760.0,66754.0,3108.0,0.551,,
8688,2021-01-29,Florida,1796246.0,3220350.0,1554179.0,1.1,8.36,236834.0,7.24,14.99,88995.0,68838.0,3205.0,0.558,,
8689,2021-01-30,Florida,1890198.0,3396350.0,1610425.0,1.28,8.8,274211.0,7.5,15.81,93952.0,57314.0,2669.0,0.557,,
8690,2021-01-31,Florida,1959626.0,3396350.0,1656005.0,1.39,9.12,297584.0,7.71,15.81,69428.0,63247.0,2945.0,0.577,,
8691,2021-02-01,Florida,2005378.0,3396350.0,1683674.0,1.47,9.34,315392.0,7.84,15.81,45752.0,65798.0,3064.0,0.59,,
8692,2021-02-02,Florida,2048143.0,3657775.0,1712327.0,1.53,9.54,329176.0,7.97,17.03,42765.0,67522.0,3144.0,0.56,,
8693,2021-02-03,Florida,2133168.0,3658975.0,1752699.0,1.74,9.93,373238.0,8.16,17.04,85025.0,71525.0,3330.0,0.583,,
8694,2021-02-04,Florida,2223754.0,3658975.0,1793625.0,1.97,10.35,422482.0,8.35,17.04,90586.0,73786.0,3435.0,0.608,,
8695,2021-02-05,Florida,2260744.0,3791925.0,1812723.0,2.05,10.53,440172.0,8.44,17.66,36990.0,66357.0,3090.0,0.596,,
8696,2021-02-06,Florida,2385839.0,3791925.0,1865090.0,2.38,11.11,512064.0,8.68,17.66,125095.0,70806.0,3297.0,0.629,,
8697,2021-02-07,Florida,2607527.0,3791925.0,1965590.0,2.93,12.14,629556.0,9.15,17.66,221688.0,92557.0,4309.0,0.688,,
8698,2021-02-08,Florida,2607527.0,3791925.0,1965590.0,2.93,12.14,629556.0,9.15,17.66,0.0,86021.0,4005.0,0.688,,
8699,2021-02-09,Florida,2731300.0,4217275.0,2023419.0,3.23,12.72,694637.0,9.42,19.64,123773.0,97594.0,4544.0,0.648,,
8700,2021-02-10,Florida,2835535.0,4258875.0,2064585.0,3.52,13.2,756678.0,9.61,19.83,104235.0,100338.0,4672.0,0.666,,
8701,2021-02-11,Florida,2957730.0,4318675.0,2118750.0,3.83,13.77,823514.0,9.86,20.11,122195.0,104854.0,4882.0,0.685,,
8702,2021-02-12,Florida,3216044.0,4332100.0,2235645.0,4.48,14.97,962465.0,10.41,20.17,258314.0,136471.0,6354.0,0.742,,
8703,2021-02-13,Florida,3351430.0,4441375.0,2304435.0,4.79,15.6,1028266.0,10.73,20.68,135386.0,137942.0,6423.0,0.755,,
8704,2021-02-14,Florida,3467856.0,4514300.0,2366552.0,5.04,16.15,1082096.0,11.02,21.02,116426.0,122904.0,5722.0,0.768,,
8705,2021-02-15,Florida,,,,,,,,,,132271.0,6159.0,,,
8706,2021-02-16,Florida,3598996.0,4597575.0,2441429.0,5.28,16.76,1134793.0,11.37,21.41,,123957.0,5771.0,0.783,,
8707,2021-02-17,Florida,3702569.0,4699950.0,2498089.0,5.5,17.24,1180757.0,11.63,21.88,103573.0,123862.0,5767.0,0.788,,
8708,2021-02-18,Florida,3819224.0,4700950.0,2562863.0,5.73,17.78,1231696.0,11.93,21.89,116655.0,123071.0,5730.0,0.812,,
8709,2021-02-19,Florida,4198451.0,4971575.0,2793123.0,6.42,19.55,1378573.0,13.0,23.15,379227.0,140344.0,6534.0,0.844,,
8710,2021-02-20,Florida,4205898.0,5120975.0,2796210.0,6.44,19.58,1382923.0,13.02,23.84,7447.0,122067.0,5683.0,0.821,,
8711,2021-02-21,Florida,,,,,,,,,,118629.0,5523.0,,,
8712,2021-02-22,Florida,4390626.0,5120975.0,2824219.0,6.8,20.44,1460844.0,13.15,23.84,,122457.0,5702.0,0.857,,
8713,2021-02-23,Florida,4406005.0,5483265.0,2829480.0,6.85,20.51,1470763.0,13.17,25.53,15379.0,115287.0,5368.0,0.804,,
8714,2021-02-24,Florida,4502702.0,5997365.0,2881733.0,7.04,20.96,1513077.0,13.42,27.92,96697.0,114305.0,5322.0,0.751,,
8715,2021-02-25,Florida,4605201.0,6013185.0,2927858.0,7.3,21.44,1567301.0,13.63,28.0,102499.0,112282.0,5228.0,0.766,,
8716,2021-02-26,Florida,4704530.0,6083555.0,2976245.0,7.53,21.9,1616247.0,13.86,28.32,99329.0,72297.0,3366.0,0.773,,
8717,2021-02-27,Florida,4822353.0,6313255.0,3039028.0,7.77,22.45,1668541.0,14.15,29.39,117823.0,88065.0,4100.0,0.764,,
8718,2021-02-28,Florida,5044420.0,6313355.0,3163425.0,8.2,23.49,1760865.0,14.73,29.39,222067.0,106594.0,4963.0,0.799,,
8719,2021-03-01,Florida,5047960.0,6313355.0,3166839.0,8.2,23.5,1761444.0,14.74,29.39,3540.0,93905.0,4372.0,0.8,,
8720,2021-03-02,Florida,5077891.0,6744275.0,3184067.0,8.26,23.64,1773464.0,14.82,31.4,29931.0,95984.0,4469.0,0.753,,
8721,2021-03-03,Florida,5167346.0,7112075.0,3237174.0,8.42,24.06,1807459.0,15.07,33.11,89455.0,94949.0,4421.0,0.727,,
8722,2021-03-04,Florida,5314200.0,7200465.0,3328742.0,8.66,24.74,1859056.0,15.5,33.53,146854.0,101286.0,4716.0,0.738,,
8723,2021-03-05,Florida,5448653.0,7524815.0,3416396.0,8.86,25.37,1902438.0,15.91,35.04,134453.0,106303.0,4949.0,0.724,,
8724,2021-03-06,Florida,5688357.0,7771315.0,3574315.0,9.21,26.48,1978276.0,16.64,36.18,239704.0,123715.0,5760.0,0.732,,
8725,2021-03-07,Florida,5900450.0,7771315.0,3714407.0,9.52,27.47,2045028.0,17.29,36.18,212093.0,122290.0,5694.0,0.759,,
8726,2021-03-08,Florida,5904827.0,7771315.0,3718074.0,9.57,27.49,2055838.0,17.31,36.18,4377.0,122410.0,5699.0,0.76,,
8727,2021-03-09,Florida,5961421.0,8455205.0,3760044.0,9.66,27.76,2074763.0,17.51,39.37,56594.0,126219.0,5877.0,0.705,,
8728,2021-03-10,Florida,6070173.0,8531035.0,3833243.0,9.83,28.26,2111915.0,17.85,39.72,108752.0,128975.0,6005.0,0.712,,
8729,2021-03-11,Florida,6332072.0,8595895.0,3963502.0,10.15,29.48,2179625.0,18.45,40.02,261899.0,145410.0,6770.0,0.737,,
8730,2021-03-12,Florida,6613352.0,8877915.0,4076435.0,10.44,30.79,2243267.0,18.98,41.34,281280.0,166386.0,7747.0,0.745,,
8731,2021-03-13,Florida,7007792.0,9145275.0,4325176.0,11.17,32.63,2399551.0,20.14,42.58,394440.0,188491.0,8776.0,0.766,,
8732,2021-03-14,Florida,7108286.0,9145275.0,4387617.0,11.39,33.1,2445584.0,20.43,42.58,100494.0,172548.0,8034.0,0.777,,
8733,2021-03-15,Florida,7116355.0,9145275.0,4388959.0,11.42,33.13,2451940.0,20.43,42.58,8069.0,173075.0,8058.0,0.778,,
8734,2021-03-16,Florida,7197889.0,9824045.0,4436541.0,11.63,33.51,2498540.0,20.66,45.74,81534.0,176638.0,8224.0,0.733,,
8735,2021-03-17,Florida,7332554.0,9981955.0,4524707.0,11.93,34.14,2562319.0,21.07,46.48,134665.0,180340.0,8397.0,0.735,,
8736,2021-03-18,Florida,7522691.0,10234515.0,4652763.0,12.25,35.03,2630843.0,21.66,47.65,190137.0,170088.0,7919.0,0.735,,
8737,2021-03-19,Florida,7684142.0,10646775.0,4760399.0,12.53,35.78,2691206.0,22.16,49.57,161451.0,152970.0,7122.0,0.722,,
8738,2021-03-20,Florida,7977789.0,10691345.0,4963147.0,12.98,37.14,2787613.0,23.11,49.78,293647.0,138571.0,6452.0,0.746,,
8739,2021-03-21,Florida,8186888.0,10691345.0,5106288.0,13.3,38.12,2855811.0,23.77,49.78,209099.0,154086.0,7174.0,0.766,,
8740,2021-03-22,Florida,8191294.0,10691345.0,5109346.0,13.31,38.14,2859122.0,23.79,49.78,4406.0,153563.0,7150.0,0.766,,
8741,2021-03-23,Florida,8250717.0,11287195.0,5152128.0,13.44,38.42,2885760.0,23.99,52.55,59423.0,150404.0,7003.0,0.731,,
8742,2021-03-24,Florida,8396727.0,11416495.0,5255602.0,13.68,39.1,2938265.0,24.47,53.16,146010.0,152025.0,7078.0,0.735,,
8743,2021-03-25,Florida,8603007.0,11575805.0,5403866.0,13.98,40.06,3002731.0,25.16,53.9,206280.0,154331.0,7186.0,0.743,,
8744,2021-03-26,Florida,8811431.0,11974735.0,5546514.0,14.3,41.03,3071600.0,25.82,55.75,208424.0,161041.0,7498.0,0.736,,
8745,2021-03-27,Florida,9028641.0,12219465.0,5677465.0,14.72,42.04,3160502.0,26.43,56.89,217210.0,150122.0,6990.0,0.739,,
8746,2021-03-28,Florida,9271008.0,12219465.0,5837452.0,15.12,43.17,3248263.0,27.18,56.89,242367.0,154874.0,7211.0,0.759,,
8747,2021-03-29,Florida,9276711.0,12219465.0,5840928.0,15.14,43.19,3251908.0,27.2,56.89,5703.0,155060.0,7220.0,0.759,,
8748,2021-03-30,Florida,9405368.0,12577115.0,5916809.0,15.43,43.79,3313207.0,27.55,58.56,128657.0,164950.0,7680.0,0.748,,
8749,2021-03-31,Florida,9563326.0,13153105.0,6005354.0,15.76,44.53,3384591.0,27.96,61.24,157958.0,166657.0,7760.0,0.727,,
8750,2021-04-01,Florida,9781739.0,13261815.0,6117321.0,16.25,45.54,3490647.0,28.48,61.75,218413.0,168390.0,7840.0,0.738,,
8751,2021-04-02,Florida,9988150.0,13580965.0,6230063.0,16.7,46.5,3586874.0,29.01,63.23,206411.0,168103.0,7827.0,0.735,,
8752,2021-04-03,Florida,10204039.0,13882365.0,6343593.0,17.19,47.51,3692088.0,29.54,64.64,215889.0,167914.0,7818.0,0.735,,
8753,2021-04-04,Florida,10565844.0,13882365.0,6552905.0,17.94,49.19,3852669.0,30.51,64.64,361805.0,184977.0,8612.0,0.761,,
8754,2021-04-05,Florida,10567292.0,13882365.0,6554477.0,17.95,49.2,3854492.0,30.52,64.64,1448.0,184369.0,8584.0,0.761,,
8755,2021-04-06,Florida,10645680.0,14715115.0,6610164.0,18.06,49.57,3879316.0,30.78,68.51,78388.0,177187.0,8250.0,0.723,,
8756,2021-04-07,Florida,10806283.0,15028975.0,6692785.0,18.46,50.31,3965262.0,31.16,69.97,160603.0,177565.0,8267.0,0.719,,
8757,2021-04-08,Florida,11101262.0,15300445.0,6887386.0,19.14,51.69,4111383.0,32.07,71.24,294979.0,188503.0,8777.0,0.726,,
8758,2021-04-09,Florida,11367878.0,15556985.0,7045431.0,19.8,52.93,4252378.0,32.8,72.43,266616.0,197104.0,9177.0,0.731,,
8759,2021-04-10,Florida,11639845.0,15878475.0,7204496.0,20.45,54.19,4392045.0,33.54,73.93,271967.0,205115.0,9550.0,0.733,,
8760,2021-04-11,Florida,11912259.0,15878475.0,7367260.0,21.07,55.46,4525445.0,34.3,73.93,272414.0,192345.0,8956.0,0.75,,
8761,2021-04-12,Florida,12083514.0,15878475.0,7477121.0,21.44,56.26,4605451.0,34.81,73.93,171255.0,216603.0,10085.0,0.761,,
8762,2021-04-13,Florida,12188472.0,16698515.0,7553441.0,21.66,56.75,4652671.0,35.17,77.75,104958.0,220399.0,10262.0,0.73,,
8763,2021-04-14,Florida,12302529.0,16827365.0,7633413.0,21.91,57.28,4705146.0,35.54,78.35,114057.0,213749.0,9952.0,0.731,,
8764,2021-04-15,Florida,12550868.0,17004215.0,7768818.0,22.44,58.44,4819498.0,36.17,79.17,248339.0,207087.0,9642.0,0.738,,
8765,2021-04-16,Florida,12767808.0,17285825.0,7884848.0,22.91,59.45,4920302.0,36.71,80.48,216940.0,199990.0,9312.0,0.739,,
8766,2021-04-17,Florida,13029551.0,17807745.0,8008113.0,23.52,60.67,5051844.0,37.29,82.91,261743.0,198529.0,9243.0,0.732,,
8767,2021-04-18,Florida,13397449.0,17807745.0,8200956.0,24.31,62.38,5221061.0,38.18,82.91,367898.0,212170.0,9879.0,0.752,,
8768,2021-04-19,Florida,13400013.0,17807745.0,8202494.0,24.32,62.39,5223272.0,38.19,82.91,2564.0,188071.0,8757.0,0.752,,
8769,2021-04-20,Florida,13486553.0,18488235.0,8254998.0,24.47,62.79,5255230.0,38.44,86.08,86540.0,185440.0,8634.0,0.729,,
8770,2021-04-21,Florida,13652873.0,18605965.0,8330819.0,24.88,63.57,5343155.0,38.79,86.63,166320.0,192906.0,8982.0,0.734,,
8771,2021-04-22,Florida,13856952.0,18941505.0,8416172.0,25.41,64.52,5458313.0,39.19,88.19,204079.0,186583.0,8687.0,0.732,,
8772,2021-04-23,Florida,14062043.0,19210955.0,8496266.0,25.98,65.47,5578946.0,39.56,89.45,205091.0,184891.0,8608.0,0.732,,
8773,2021-04-24,Florida,14252729.0,19583945.0,8561469.0,26.54,66.36,5701137.0,39.86,91.18,190686.0,174740.0,8136.0,0.728,,
8774,2021-04-25,Florida,14462795.0,19584145.0,8637660.0,27.15,67.34,5831490.0,40.22,91.18,210066.0,152192.0,7086.0,0.738,,
8775,2021-04-26,Florida,14608762.0,19584145.0,8706265.0,27.5,68.02,5906447.0,40.54,91.18,145967.0,172678.0,8040.0,0.746,,
8776,2021-04-27,Florida,14698580.0,19934465.0,8755697.0,27.69,68.44,5946271.0,40.77,92.81,89818.0,173147.0,8062.0,0.737,,
8777,2021-04-28,Florida,14851191.0,20210185.0,8819692.0,28.09,69.15,6033594.0,41.06,94.1,152611.0,171188.0,7970.0,0.735,,
8778,2021-04-29,Florida,15013785.0,20311695.0,8879732.0,28.57,69.9,6136199.0,41.34,94.57,162594.0,165262.0,7695.0,0.739,,
8779,2021-04-30,Florida,15159919.0,20748875.0,8939454.0,28.98,70.58,6224705.0,41.62,96.61,146134.0,156839.0,7302.0,0.731,,
8780,2021-05-01,Florida,15488105.0,20888605.0,9084980.0,29.85,72.11,6410614.0,42.3,97.26,328186.0,176482.0,8217.0,0.741,,
8781,2021-05-02,Florida,15491654.0,20888605.0,9086831.0,29.86,72.13,6413816.0,42.31,97.26,3549.0,146980.0,6843.0,0.742,,
8782,2021-05-03,Florida,15566404.0,20888605.0,9116787.0,30.08,72.48,6461145.0,42.45,97.26,74750.0,136806.0,6370.0,0.745,,
8783,2021-05-04,Florida,15606003.0,21184875.0,9138942.0,30.18,72.66,6481275.0,42.55,98.64,39599.0,129632.0,6036.0,0.737,,
8784,2021-05-05,Florida,15721876.0,21493305.0,9184860.0,30.51,73.2,6553069.0,42.76,100.07,115873.0,124384.0,5791.0,0.731,,
8785,2021-05-06,Florida,15893169.0,21683965.0,9264665.0,31.03,74.0,6664283.0,43.14,100.96,171293.0,125626.0,5849.0,0.733,,
8786,2021-05-07,Florida,16084479.0,21941005.0,9332355.0,31.62,74.89,6792148.0,43.45,102.16,191310.0,132080.0,6150.0,0.733,,
8787,2021-05-08,Florida,16251997.0,22007995.0,9402537.0,32.1,75.67,6893295.0,43.78,102.47,167518.0,109127.0,5081.0,0.738,,
8788,2021-05-09,Florida,16431037.0,22007995.0,9460421.0,32.68,76.5,7018269.0,44.05,102.47,179040.0,134198.0,6248.0,0.747,,
8789,2021-05-10,Florida,16598829.0,22007995.0,9522200.0,33.2,77.28,7129654.0,44.34,102.47,167792.0,147489.0,6867.0,0.754,,
8790,2021-05-11,Florida,16697361.0,22125845.0,9567391.0,33.5,77.74,7195443.0,44.55,103.02,98532.0,155908.0,7259.0,0.755,,
8791,2021-05-12,Florida,16801374.0,22293525.0,9608209.0,33.82,78.23,7264532.0,44.74,103.8,104013.0,154214.0,7180.0,0.754,,
8792,2021-05-13,Florida,16937994.0,22341735.0,9655320.0,34.27,78.86,7359406.0,44.96,104.02,136620.0,149261.0,6950.0,0.758,,
8793,2021-05-14,Florida,17052882.0,22482555.0,9696388.0,34.63,79.4,7437086.0,45.15,104.68,114888.0,138343.0,6441.0,0.758,,
8794,2021-05-15,Florida,17325840.0,22546275.0,9809136.0,35.42,80.67,7607709.0,45.67,104.98,272958.0,153406.0,7143.0,0.768,,
8795,2021-05-16,Florida,17328800.0,22546275.0,9811034.0,35.43,80.68,7610484.0,45.68,104.98,2960.0,128252.0,5971.0,0.769,,
8796,2021-05-17,Florida,17431492.0,22546275.0,9858497.0,35.7,81.16,7667248.0,45.9,104.98,102692.0,118952.0,5538.0,0.773,,
8797,2021-05-18,Florida,17502836.0,22612025.0,9894458.0,35.89,81.49,7708335.0,46.07,105.28,71344.0,115068.0,5358.0,0.774,,
8798,2021-05-19,Florida,17592926.0,22668395.0,9934559.0,36.15,81.91,7765264.0,46.26,105.54,90090.0,113079.0,5265.0,0.776,,
8799,2021-05-20,Florida,17744573.0,22757805.0,10013464.0,36.51,82.62,7842314.0,46.62,105.96,151647.0,115226.0,5365.0,0.78,,
8800,2021-05-21,Florida,17868244.0,23115935.0,10078705.0,36.81,83.19,7907005.0,46.93,107.63,123671.0,116480.0,5423.0,0.773,,
8801,2021-05-22,Florida,18046544.0,23218725.0,10180237.0,37.18,84.02,7985126.0,47.4,108.11,178300.0,102958.0,4794.0,0.777,,
8802,2021-05-23,Florida,18139598.0,23218725.0,10228992.0,37.41,84.46,8035859.0,47.63,108.11,93054.0,115828.0,5393.0,0.781,,
8803,2021-05-24,Florida,18217092.0,23218725.0,10271300.0,37.61,84.82,8077640.0,47.82,108.11,77494.0,112229.0,5225.0,0.785,,
8804,2021-05-25,Florida,18270527.0,23265835.0,10300783.0,37.75,85.07,8108043.0,47.96,108.33,53435.0,109670.0,5106.0,0.785,,
8805,2021-05-26,Florida,18348183.0,23273055.0,10341847.0,37.96,85.43,8151970.0,48.15,108.36,77656.0,107894.0,5024.0,0.788,,
8806,2021-05-27,Florida,18442633.0,23318515.0,10390827.0,38.2,85.87,8205341.0,48.38,108.57,94450.0,99723.0,4643.0,0.791,,
8807,2021-05-28,Florida,18532296.0,23336435.0,10437219.0,38.43,86.29,8254241.0,48.6,108.65,89663.0,94865.0,4417.0,0.794,,
8808,2021-05-29,Florida,18620153.0,23702095.0,10481744.0,38.66,86.7,8304027.0,48.8,110.36,87857.0,81944.0,3815.0,0.786,,
8809,2021-05-30,Florida,18703929.0,23702095.0,10523659.0,38.88,87.09,8351416.0,49.0,110.36,83776.0,80619.0,3754.0,0.789,,
8810,2021-05-31,Florida,,,,,,,,,,77932.0,3629.0,,,
8811,2021-06-01,Florida,18821297.0,23702095.0,10589244.0,39.18,87.63,8414881.0,49.3,110.36,,78681.0,3663.0,0.794,,
8812,2021-06-02,Florida,18864968.0,23716135.0,10612421.0,39.29,87.83,8439014.0,49.41,110.42,43671.0,73826.0,3437.0,0.795,,
8813,2021-06-03,Florida,18912564.0,23811975.0,10634811.0,39.43,88.06,8468675.0,49.52,110.87,47596.0,67133.0,3126.0,0.794,,
8814,2021-06-04,Florida,18982387.0,23851035.0,10667209.0,39.62,88.38,8510451.0,49.67,111.05,69823.0,64299.0,2994.0,0.796,,
8815,2021-06-05,Florida,19078401.0,24056285.0,10717765.0,39.86,88.83,8561621.0,49.9,112.01,96014.0,65464.0,3048.0,0.793,,
8816,2021-06-06,Florida,19159212.0,24056285.0,10755920.0,40.08,89.2,8609004.0,50.08,112.01,80811.0,65040.0,3028.0,0.796,,
8817,2021-06-07,Florida,19239288.0,24056285.0,10792205.0,40.31,89.58,8657883.0,50.25,112.01,80076.0,68096.0,3171.0,0.8,,
8818,2021-06-08,Florida,19301304.0,24068825.0,10821863.0,40.49,89.87,8697027.0,50.39,112.06,62016.0,68572.0,3193.0,0.802,,
8819,2021-06-09,Florida,19383815.0,24131485.0,10858468.0,40.72,90.25,8745806.0,50.56,112.36,82511.0,74121.0,3451.0,0.803,,
8820,2021-06-10,Florida,19490341.0,24132825.0,10900234.0,41.04,90.75,8814001.0,50.75,112.36,106526.0,82540.0,3843.0,0.808,,
8821,2021-06-11,Florida,19490344.0,24160755.0,10900940.0,41.04,90.75,8814496.0,50.75,112.49,3.0,72565.0,3379.0,0.807,,
8822,2021-06-12,Florida,19628896.0,24267785.0,10960053.0,41.43,91.39,8897354.0,51.03,112.99,138552.0,78642.0,3662.0,0.809,,
8823,2021-06-13,Florida,19718497.0,24267785.0,11000089.0,41.67,91.81,8950349.0,51.22,112.99,89601.0,79898.0,3720.0,0.813,,
8824,2021-06-14,Florida,19918482.0,24267785.0,11053390.0,42.44,92.74,9115201.0,51.46,112.99,199985.0,97028.0,4518.0,0.821,,
8825,2021-06-15,Florida,19994471.0,24284695.0,11084450.0,42.69,93.09,9169529.0,51.61,113.07,75989.0,99024.0,4611.0,0.823,,
8826,2021-06-16,Florida,19995214.0,24344495.0,11085890.0,42.7,93.1,9170862.0,51.62,113.35,743.0,87343.0,4067.0,0.821,,
8827,2021-06-17,Florida,20202600.0,24356125.0,11164738.0,43.31,94.06,9302225.0,51.98,113.4,207386.0,101751.0,4738.0,0.829,,
8828,2021-06-18,Florida,20276370.0,24453205.0,11195096.0,43.53,94.41,9348774.0,52.12,113.85,73770.0,112289.0,5228.0,0.829,,
8829,2021-06-19,Florida,20359238.0,24590285.0,11231862.0,43.76,94.79,9398112.0,52.3,114.49,82868.0,104335.0,4858.0,0.828,,
8830,2021-06-20,Florida,20477347.0,24590285.0,11284173.0,44.09,95.34,9469609.0,52.54,114.49,118109.0,108407.0,5047.0,0.833,,
8831,2021-06-21,Florida,20477457.0,24590285.0,11284886.0,44.09,95.34,9470079.0,52.54,114.49,110.0,79854.0,3718.0,0.833,,
8832,2021-06-22,Florida,20516373.0,24598425.0,11302856.0,44.2,95.52,9493764.0,52.63,114.53,38916.0,74557.0,3471.0,0.834,,
8833,2021-06-23,Florida,20557965.0,24637205.0,11322985.0,44.31,95.72,9517132.0,52.72,114.71,41592.0,80393.0,3743.0,0.834,,
8834,2021-06-24,Florida,20612298.0,24639665.0,11351820.0,44.44,95.97,9545070.0,52.85,114.72,54333.0,58528.0,2725.0,0.837,,
8835,2021-06-25,Florida,20697309.0,24715535.0,11386007.0,44.68,96.37,9597221.0,53.01,115.08,85011.0,60134.0,2800.0,0.837,,
8836,2021-06-26,Florida,20761897.0,24829675.0,11415412.0,44.86,96.67,9634607.0,53.15,115.61,64588.0,57523.0,2678.0,0.836,,
8837,2021-06-27,Florida,20762378.0,24829675.0,11416666.0,44.86,96.67,9635781.0,53.16,115.61,481.0,40719.0,1896.0,0.836,,
8838,2021-06-28,Florida,20982214.0,24829675.0,11476836.0,45.61,97.69,9796545.0,53.44,115.61,219836.0,72108.0,3357.0,0.845,,
8839,2021-06-29,Florida,21015783.0,24875945.0,11493962.0,45.7,97.85,9814909.0,53.52,115.82,33569.0,71344.0,3322.0,0.845,,
8840,2021-06-30,Florida,21063050.0,24920045.0,11520560.0,45.83,98.07,9842541.0,53.64,116.03,47267.0,72155.0,3360.0,0.845,,
8841,2021-07-01,Florida,21113090.0,24925505.0,11546951.0,45.95,98.3,9868893.0,53.76,116.05,50040.0,71542.0,3331.0,0.847,,
8842,2021-07-02,Florida,21167740.0,24959065.0,11573065.0,46.09,98.56,9899538.0,53.88,116.21,54650.0,67204.0,3129.0,0.848,,
8843,2021-07-03,Florida,21212086.0,25002165.0,11596794.0,46.2,98.76,9922560.0,53.99,116.41,44346.0,64313.0,2994.0,0.848,,
8844,2021-07-04,Florida,21299517.0,25002165.0,11642136.0,46.41,99.17,9968347.0,54.21,116.41,87431.0,76734.0,3573.0,0.852,,
8845,2021-07-05,Florida,,,,,,,,,,47494.0,2211.0,,,
8846,2021-07-06,Florida,21329822.0,25002265.0,11660001.0,46.48,99.31,9983279.0,54.29,116.41,,44863.0,2089.0,0.853,,
8847,2021-07-07,Florida,21342987.0,25002265.0,11667862.0,46.52,99.37,9990655.0,54.33,116.41,13165.0,39991.0,1862.0,0.854,,
